case_id,category,common_validation_errors,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
lifecycle-01,生命周期、汇总粒度干扰,[],2026-07-23T12:13:10.945357Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COUNT(t.transaction_id) AS transaction_count
FROM 
    dwd_card_transaction t
    JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY 
    b.branch_id,
    b.branch_name
ORDER BY 
    b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1281.38,,success,在当前正式明细资产中按分行统计交易笔数（场景1）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 80, ""total_tokens"": 2744}"
lifecycle-02,生命周期、汇总粒度干扰,[],2026-07-23T12:13:12.128984Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1154.19,,success,在当前正式明细资产中按分行统计交易笔数（场景2）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-03,生命周期、汇总粒度干扰,[],2026-07-23T12:13:13.309668Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1166.97,,success,在当前正式明细资产中按分行统计交易笔数（场景3）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-04,生命周期、汇总粒度干扰,[],2026-07-23T12:13:14.762014Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1406.74,,success,在当前正式明细资产中按分行统计交易笔数（场景4）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-05,生命周期、汇总粒度干扰,[],2026-07-23T12:13:16.009161Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1206.06,,success,在当前正式明细资产中按分行统计交易笔数（场景5）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-06,生命周期、汇总粒度干扰,[],2026-07-23T12:13:17.321379Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1272.04,,success,在当前正式明细资产中按分行统计交易笔数（场景6）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-07,生命周期、汇总粒度干扰,[],2026-07-23T12:13:18.367788Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1058.83,,success,在当前正式明细资产中按分行统计交易笔数（场景7）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-08,生命周期、汇总粒度干扰,[],2026-07-23T12:13:19.819811Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1414.56,,success,在当前正式明细资产中按分行统计交易笔数（场景8）,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
clarification-01,澄清与域外,[],2026-07-23T12:13:21.400363Z,medium,"[""dwd_account_transaction.account_id = dim_account.account_id"", ""dim_account.customer_id = dim_customer.customer_id"", ""dim_account.branch_id = dim_branch.branch_id""]","[""Join is absent from the reviewed Join Graph: JOIN dim_account AS a ON t.account_id = a.account_id"", ""Join is absent from the reviewed Join Graph: JOIN dim_branch AS b ON a.branch_id = b.branch_id""]",0dbb2be1d7334a3a7707546a1d05903c21e1e152f9a43538ffc5d6098f4c4af3,CLARIFICATION_ERROR,"expected clarification_required, got success","SELECT 
    t.transaction_id,
    t.txn_amount_cny,
    t.transaction_status,
    t.transaction_date,
    a.account_type,
    b.branch_name,
    b.region,
    c.customer_type
FROM dwd_account_transaction t
JOIN dim_account a ON t.account_id = a.account_id
JOIN dim_customer c ON a.customer_id = c.customer_id
JOIN dim_branch b ON a.branch_id = b.branch_id
ORDER BY t.transaction_date DESC","{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""clarification_required"", ""semantic_filters"": []}",1538.56,,success,查询交易情况,,"[""dim_account.account_id"", ""dim_account.account_type"", ""dim_account.branch_id"", ""dim_account.customer_id"", ""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dim_branch.region"", ""dim_customer.customer_id"", ""dim_customer.customer_type"", ""dwd_account_transaction.account_id"", ""dwd_account_transaction.transaction_date"", ""dwd_account_transaction.transaction_id"", ""dwd_account_transaction.transaction_status"", ""dwd_account_transaction.txn_amount_cny""]","[""dim_account"", ""dim_branch"", ""dim_customer"", ""dwd_account_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 118, ""total_tokens"": 2770}"
clarification-02,澄清与域外,[],2026-07-23T12:13:22.472910Z,medium,[],[],d7fa243db31528381a26d54ff20998f415c441e6cd2992801cd0c5bc70c59e30,CLARIFICATION_ERROR,"expected clarification_required, got success","SELECT txn_amount_cny, transaction_date
FROM dwd_card_transaction
ORDER BY transaction_date DESC
LIMIT 1","{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""clarification_required"", ""semantic_filters"": []}",1064.34,,success,看看最近的金额,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 32, ""total_tokens"": 2684}"
clarification-03,澄清与域外,[],2026-07-23T12:13:24.490404Z,medium,"[""dim_branch.branch_id = dim_account.branch_id"", ""dim_branch.branch_id = dim_customer.home_branch_id"", ""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Join is absent from the reviewed Join Graph: LEFT JOIN dim_account AS a ON b.branch_id = a.branch_id"", ""Join is absent from the reviewed Join Graph: LEFT JOIN dim_customer AS c ON b.branch_id = c.home_branch_id""]",43046206bea4c74f9bb8912aae3b88b97b6b6af855adb80ed1cf84be6c8d5910,CLARIFICATION_ERROR,"expected clarification_required, got success","SELECT 
    b.branch_id,
    b.branch_name,
    b.region,
    COUNT(DISTINCT a.account_id) AS account_count,
    COUNT(DISTINCT c.customer_id) AS customer_count,
    COUNT(DISTINCT ct.transaction_id) AS transaction_count,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_transaction_amount_cny
FROM dim_branch b
LEFT JOIN dim_account a ON b.branch_id = a.branch_id
LEFT JOIN dim_customer c ON b.branch_id = c.home_branch_id
LEFT JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY b.branch_id, b.branch_name, b.region
ORDER BY b.branch_id","{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""clarification_required"", ""semantic_filters"": []}",1995.87,,success,统计机构数据,,"[""dim_account.account_id"", ""dim_account.branch_id"", ""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dim_branch.region"", ""dim_customer.customer_id"", ""dim_customer.home_branch_id"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_account"", ""dim_branch"", ""dim_customer"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 171, ""total_tokens"": 2823}"
unsupported-01,澄清与域外,[],2026-07-23T12:13:25.489925Z,medium,[],"[""Table is absent from the published ontology: certified_sql_asset""]",0453750f6afa7f0ea51d7509fc7e51680ade575fd01d000f631ce778f0c86b33,UNSUPPORTED_CLASSIFICATION_ERROR,"expected unsupported, got success",SELECT * FROM certified_sql_asset WHERE question LIKE '%天气%',"{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""unsupported"", ""semantic_filters"": []}",959.52,,success,查询明天的天气,,[],"[""certified_sql_asset""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 19, ""total_tokens"": 2671}"
unsupported-02,澄清与域外,[],2026-07-23T12:13:26.968636Z,medium,[],"[""Table is absent from the published ontology: certified_sql_asset""]",0453750f6afa7f0ea51d7509fc7e51680ade575fd01d000f631ce778f0c86b33,UNSUPPORTED_CLASSIFICATION_ERROR,"expected unsupported, got success",SELECT * FROM certified_sql_asset,"{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""unsupported"", ""semantic_filters"": []}",1473.86,,success,查询股票价格,,[],"[""certified_sql_asset""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 13, ""total_tokens"": 2665}"
unsupported-03,澄清与域外,[],2026-07-23T12:13:28.223349Z,medium,[],[],7dbffe2e000bb6066cc328a668ee313f719c9507c3ec52bd8d18c27c81c3cc90,UNSUPPORTED_CLASSIFICATION_ERROR,"expected unsupported, got success",SELECT '对不起，我是一个SQL生成器，不是诗人。' AS 诗,"{""sql"": null, ""joins"": [], ""tables"": [], ""columns"": [], ""metric_ids"": [], ""time_range"": {""kind"": ""none""}, ""result_hash"": null, ""dimension_ids"": [], ""expected_status"": ""unsupported"", ""semantic_filters"": []}",1217.45,,success,帮我写一首诗,,[],[],[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2653, ""output_tokens"": 21, ""total_tokens"": 2674}"
